Concept,definition,uni_lemma,Feature,WB_Label,WB_Maj,WB_Min,BR_Label,Prod_Freq,Num_Parts,NPF,Rank_NPF,Sum_NPF_No_Tax,CPF,Disting,Distinct,CV_No_Tax,Intercorr_Str_Tax,Intercorr_Str_No_Tax,Feat_Length,Toddler_Access,MN_Toddler_Access,MN_Toddler_Access_No_Tax,Phon_1st,SUBTLEX_PM,LN_SUBTLEX,Length_Letters,Length_Phonemes,Length_Syllables,Bigram,Trigram,ColtheartN,Num_Feats_Tax,Num_Feats_No_Tax,Num_Disting_Feats_No_Tax,Disting_Feats_Percent_No_Tax,Mean_Distinct_No_Tax,Mean_CV_No_Tax,Density_No_Tax,Num_Corred_Pairs_No_Tax,Percent_Corred_Pairs_No_Tax,Num_Func,Num_Vis_Mot,Num_VisFandS,Num_Vis_Col,Num_Sound,Num_Taste,Num_Smell,Num_Tact,Num_Percep,Num_Ency,Num_Tax
coat,coat,coat,worn_for_the_cold,function,s,f,function,9,30,9,5,19,3,ND,0.333,0.474,162.77,154.44,17,5.62,4.49,4.42,k,972.19,6.88,4,3,1,5908.93,109.3,9,19,18,4,22,0.277,0.248,1400.35,32,21,4,0,11,1,0,0,0,1,247,1,1
coat,coat,coat,has_pockets,external_component,e,ce,visual-form_and_surface,8,30,8,6,51.278999999999996,6,ND,0.167,0.156,211.72,171.61,11,5.62,4.49,4.42,k,972.19,6.88,4,3,1,5908.93,109.3,9,19,18,4,22,0.277,0.248,1400.35,32,21,4,0,11,1,0,0,0,1,247,1,1
coat,coat,coat,made_of_wool,made_of,e,m,visual-form_and_surface,8,30,8,6,86.69200000000001,7,ND,0.143,0.092,140.45,125.82,12,2.32,4.49,4.42,k,972.19,6.88,4,3,1,5908.93,109.3,9,19,18,4,22,0.277,0.248,1400.35,32,21,4,0,11,1,0,0,0,1,247,1,1
coat,coat,coat,is_long,external_surface_property,e,se,visual-form_and_surface,7,30,7,8,243.469,25,ND,0.04,0.029,0,0,7,4.29,4.49,4.42,k,972.19,6.88,4,3,1,5908.93,109.3,9,19,18,4,22,0.277,0.248,1400.35,32,21,4,0,11,1,0,0,0,1,247,1,1
coat,coat,coat,worn_for_protection,function,s,f,function,7,30,7,8,44.723,5,ND,0.2,0.157,16.34,16.34,19,3.89,4.49,4.42,k,972.19,6.88,4,3,1,5908.93,109.3,9,19,18,4,22,0.277,0.248,1400.35,32,21,4,0,11,1,0,0,0,1,247,1,1
coat,coat,coat,clothing,superordinate,c,h,taxonomic,6,30,6,10,NA,16,ND,0.062,NA,240.17,0,8,5.68,4.49,4.42,k,972.19,6.88,4,3,1,5908.93,109.3,9,19,18,4,22,0.277,0.248,1400.35,32,21,4,0,11,1,0,0,0,1,247,1,1
coat,coat,coat,different_colours,external_surface_property,e,se,visual-colour,6,30,6,10,444.48199999999997,51,ND,0.02,0.013,27.28,17.96,17,5.56,4.49,4.42,k,972.19,6.88,4,3,1,5908.93,109.3,9,19,18,4,22,0.277,0.248,1400.35,32,21,4,0,11,1,0,0,0,1,247,1,1
coat,coat,coat,made_of_cotton,made_of,e,m,visual-form_and_surface,6,30,6,10,65.16,8,ND,0.125,0.092,161.92,142,14,2.77,4.49,4.42,k,972.19,6.88,4,3,1,5908.93,109.3,9,19,18,4,22,0.277,0.248,1400.35,32,21,4,0,11,1,0,0,0,1,247,1,1
coat,coat,coat,made_of_fur,made_of,e,m,visual-form_and_surface,6,30,6,10,6,1,D,1,1,0,0,11,3.56,4.49,4.42,k,972.19,6.88,4,3,1,5908.93,109.3,9,19,18,4,22,0.277,0.248,1400.35,32,21,4,0,11,1,0,0,0,1,247,1,1
coat,coat,coat,has_a_hood,external_component,e,ce,visual-form_and_surface,5,30,5,14,12,2,D,0.5,0.417,0,0,10,4.97,4.49,4.42,k,972.19,6.88,4,3,1,5908.93,109.3,9,19,18,4,22,0.277,0.248,1400.35,32,21,4,0,11,1,0,0,0,1,247,1,1
coat,coat,coat,has_a_zipper,external_component,e,ce,visual-form_and_surface,5,30,5,14,31,3,ND,0.333,0.161,94.12,81.09,12,4.74,4.49,4.42,k,972.19,6.88,4,3,1,5908.93,109.3,9,19,18,4,22,0.277,0.248,1400.35,32,21,4,0,11,1,0,0,0,1,247,1,1
coat,coat,coat,made_of_different_materials,made_of,e,m,visual-form_and_surface,5,30,5,14,10,2,D,0.5,0.5,0,0,27,2.67,4.49,4.42,k,972.19,6.88,4,3,1,5908.93,109.3,9,19,18,4,22,0.277,0.248,1400.35,32,21,4,0,11,1,0,0,0,1,247,1,1
coat,coat,coat,made_of_leather,made_of,e,m,visual-form_and_surface,5,30,5,14,99.72,8,ND,0.125,0.05,7.58,0,15,2.46,4.49,4.42,k,972.19,6.88,4,3,1,5908.93,109.3,9,19,18,4,22,0.277,0.248,1400.35,32,21,4,0,11,1,0,0,0,1,247,1,1
coat,coat,coat,worn_for_covering,function,s,f,function,5,30,5,14,19,3,ND,0.333,0.263,95.6,79.59,17,4.2,4.49,4.42,k,972.19,6.88,4,3,1,5908.93,109.3,9,19,18,4,22,0.277,0.248,1400.35,32,21,4,0,11,1,0,0,0,1,247,1,1
coat,coat,coat,worn_for_winter,time,s,t,encyclopaedic,5,30,5,14,13,2,D,0.5,0.385,0,0,15,5.64,4.49,4.42,k,972.19,6.88,4,3,1,5908.93,109.3,9,19,18,4,22,0.277,0.248,1400.35,32,21,4,0,11,1,0,0,0,1,247,1,1
coffee,coffee,coffee,has_caffeine,internal_component,e,ci,encyclopaedic,23,43,16.047,1,29.176000000000002,3,ND,0.333,0.55,140.1,86.21,12,1.89,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,eg_-_coffee_beans,subordinate,c,l,taxonomic,22,43,15.349,2,NA,1,D,1,NA,0,0,17,2.34,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,a_drink,superordinate,c,h,taxonomic,21,43,14.651,3,NA,7,ND,0.143,NA,121.7,0,7,5.83,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,is_eaten/drank_hot,action,s,a,function,20,43,13.953,4,71.598,7,ND,0.143,0.195,102.01,94.31,18,4.5,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,associated_with_morning,time,s,t,encyclopaedic,18,43,12.558,5,22.558,2,D,0.5,0.557,0,0,23,3.74,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,eg_-_coffee_grinds,subordinate,c,l,taxonomic,15,43,10.465,6,NA,1,D,1,NA,0,0,18,1.84,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,has_cream/_creamer,internal_component,e,ci,visual-form_and_surface,15,43,10.465,6,10.465,1,D,1,1,0,0,18,2.76,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,made_with_sugar,made_of,e,m,encyclopaedic,13,43,9.07,8,112.347,12,ND,0.083,0.081,72.54,45.81,15,4.18,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,is_black,external_surface_property,e,se,visual-colour,12,43,8.372,9,153.424,12,ND,0.083,0.055,0,0,8,5.56,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,smells_nice,external_surface_property,e,se,smell,12,43,8.372,9,27.917,3,ND,0.333,0.3,29.71,29.71,11,5.45,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,is_brown,external_surface_property,e,se,visual-colour,11,43,7.674,11,225.966,27,ND,0.037,0.034,0,0,8,5.75,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,is_roasted,action,s,a,encyclopaedic,11,43,7.674,11,7.674,1,D,1,1,0,0,10,2,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,made_in_a_coffee_pot,origin,s,or,encyclopaedic,10,43,6.977,13,6.977,1,D,1,1,0,0,20,3.62,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,tastes_different_flavours,internal_surface_property,e,si,taste,10,43,6.977,13,179.774,19,ND,0.053,0.039,23.36,23.36,25,4.95,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,comes_in_cups,associated_entity,s,e,encyclopaedic,9,43,6.279,15,17.479,3,ND,0.333,0.359,145.13,126.08,13,5.31,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,is_eaten/drank_cold,action,s,a,function,9,43,6.279,15,59.029,8,ND,0.125,0.106,107.53,93.2,19,4.81,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coffee,coffee,coffee,used_for_waking_up_people,function,s,f,function,8,43,5.581,17,14.581,2,D,0.5,0.383,0,0,25,3.03,3.97,4.11,k,2703.82,7.9,6,4,2,542.78,113.41,1,17,14,5,36,0.394,0.404,498.68,9,10,3,0,1,2,0,1,1,0,85,6,3
coke,coke,coke,a_drink,superordinate,c,h,taxonomic,74,99,22.424,1,NA,7,ND,0.143,NA,170.5,0,7,5.83,4.44,4.26,k,260.55,5.56,4,3,1,1886.31,37.45,12,12,10,2,20,0.225,0.194,323.26,9,20,0,0,0,2,0,1,0,0,36,7,2
coke,coke,coke,eg_-_soda,subordinate,c,l,taxonomic,48,99,14.545,2,NA,2,D,0.5,NA,0,0,9,4.85,4.44,4.26,k,260.55,5.56,4,3,1,1886.31,37.45,12,12,10,2,20,0.225,0.194,323.26,9,20,0,0,0,2,0,1,0,0,36,7,2
coke,coke,coke,is_carbonated,systemic_property,e,sys,encyclopaedic,43,99,13.03,3,25.953,2,D,0.5,0.502,0,0,13,2.79,4.44,4.26,k,260.55,5.56,4,3,1,1886.31,37.45,12,12,10,2,20,0.225,0.194,323.26,9,20,0,0,0,2,0,1,0,0,36,7,2
coke,coke,coke,comes_in_cans,associated_entity,s,e,encyclopaedic,41,99,12.424,4,67.499,6,ND,0.167,0.184,71.98,51.4,13,4.43,4.44,4.26,k,260.55,5.56,4,3,1,1886.31,37.45,12,12,10,2,20,0.225,0.194,323.26,9,20,0,0,0,2,0,1,0,0,36,7,2
coke,coke,coke,comes_in_bottles,associated_entity,s,e,encyclopaedic,34,99,10.303,5,40.188,5,ND,0.2,0.256,136.49,79.69,16,4.86,4.44,4.26,k,260.55,5.56,4,3,1,1886.31,37.45,12,12,10,2,20,0.225,0.194,323.26,9,20,0,0,0,2,0,1,0,0,36,7,2
coke,coke,coke,made_with_sugar,made_of,e,m,encyclopaedic,32,99,9.697,6,112.347,12,ND,0.083,0.086,113.44,86.72,15,4.18,4.44,4.26,k,260.55,5.56,4,3,1,1886.31,37.45,12,12,10,2,20,0.225,0.194,323.26,9,20,0,0,0,2,0,1,0,0,36,7,2
coke,coke,coke,is_fizzy,systemic_property,e,sys,encyclopaedic,26,99,7.879,7,23.570999999999998,2,D,0.5,0.334,0,0,8,4.62,4.44,4.26,k,260.55,5.56,4,3,1,1886.31,37.45,12,12,10,2,20,0.225,0.194,323.26,9,20,0,0,0,2,0,1,0,0,36,7,2
coke,coke,coke,tastes_sweet,internal_surface_property,e,si,taste,25,99,7.576,8,353.421,29,ND,0.034,0.021,33.7,33.7,12,5.9,4.44,4.26,k,260.55,5.56,4,3,1,1886.31,37.45,12,12,10,2,20,0.225,0.194,323.26,9,20,0,0,0,2,0,1,0,0,36,7,2
coke,coke,coke,has_caffeine,internal_component,e,ci,encyclopaedic,22,99,6.667,9,29.176000000000002,3,ND,0.333,0.229,102.35,48.47,12,1.89,4.44,4.26,k,260.55,5.56,4,3,1,1886.31,37.45,12,12,10,2,20,0.225,0.194,323.26,9,20,0,0,0,2,0,1,0,0,36,7,2
coke,coke,coke,is_brown,external_surface_property,e,se,visual-colour,21,99,6.364,10,225.966,27,ND,0.037,0.028,0,0,8,5.75,4.44,4.26,k,260.55,5.56,4,3,1,1886.31,37.45,12,12,10,2,20,0.225,0.194,323.26,9,20,0,0,0,2,0,1,0,0,36,7,2
coke,coke,coke,is_not_healthy,negation,i,n,encyclopaedic,20,99,6.061,11,36.943,5,ND,0.2,0.164,35.79,23.28,14,2.83,4.44,4.26,k,260.55,5.56,4,3,1,1886.31,37.45,12,12,10,2,20,0.225,0.194,323.26,9,20,0,0,0,2,0,1,0,0,36,7,2
coke,coke,coke,is_dark,external_surface_property,e,se,visual-colour,19,99,5.758,12,41.237,5,ND,0.2,0.14,0,0,7,5.33,4.44,4.26,k,260.55,5.56,4,3,1,1886.31,37.45,12,12,10,2,20,0.225,0.194,323.26,9,20,0,0,0,2,0,1,0,0,36,7,2
comb,comb,comb (object),has_teeth,external_component,e,ce,visual-form_and_surface,24,30,24,1,112.217,7,ND,0.143,0.214,0,0,9,5.97,4.48,4.48,k,43.25,3.77,4,3,1,1700.31,468.74,5,12,12,5,42,0.46,0.464,22.85,1,2,4,0,5,1,0,0,0,0,72,2,0
comb,comb,comb (object),used_for_hair,function,s,f,function,21,30,21,2,21,1,D,1,1,0,0,13,5.26,4.48,4.48,k,43.25,3.77,4,3,1,1700.31,468.74,5,12,12,5,42,0.46,0.464,22.85,1,2,4,0,5,1,0,0,0,0,72,2,0
comb,comb,comb (object),made_of_plastic,made_of,e,m,visual-form_and_surface,19,30,19,3,258.589,29,ND,0.034,0.073,11.43,11.43,15,3.81,4.48,4.48,k,43.25,3.77,4,3,1,1700.31,468.74,5,12,12,5,42,0.46,0.464,22.85,1,2,4,0,5,1,0,0,0,0,72,2,0
comb,comb,comb (object),used_for_grooming,function,s,f,function,9,30,9,4,9,1,D,1,1,0,0,17,4.21,4.48,4.48,k,43.25,3.77,4,3,1,1700.31,468.74,5,12,12,5,42,0.46,0.464,22.85,1,2,4,0,5,1,0,0,0,0,72,2,0
comb,comb,comb (object),different_colours,external_surface_property,e,se,visual-colour,8,30,8,5,444.48199999999997,51,ND,0.02,0.018,0,0,17,5.56,4.48,4.48,k,43.25,3.77,4,3,1,1700.31,468.74,5,12,12,5,42,0.46,0.464,22.85,1,2,4,0,5,1,0,0,0,0,72,2,0
comb,comb,comb (object),found_in_bathrooms,location,s,l,encyclopaedic,7,30,7,6,71.769,7,ND,0.143,0.098,0,0,18,5.64,4.48,4.48,k,43.25,3.77,4,3,1,1700.31,468.74,5,12,12,5,42,0.46,0.464,22.85,1,2,4,0,5,1,0,0,0,0,72,2,0
comb,comb,comb (object),is_thin,external_surface_property,e,se,visual-form_and_surface,7,30,7,6,54.94,8,ND,0.125,0.127,0,0,7,3.29,4.48,4.48,k,43.25,3.77,4,3,1,1700.31,468.74,5,12,12,5,42,0.46,0.464,22.85,1,2,4,0,5,1,0,0,0,0,72,2,0
comb,comb,comb (object),is_small,external_surface_property,e,se,visual-form_and_surface,6,30,6,8,329.464,36,ND,0.028,0.018,0,0,8,5.86,4.48,4.48,k,43.25,3.77,4,3,1,1700.31,468.74,5,12,12,5,42,0.46,0.464,22.85,1,2,4,0,5,1,0,0,0,0,72,2,0
comb,comb,comb (object),made_of_metal,made_of,e,m,visual-form_and_surface,6,30,6,8,326.53000000000003,32,ND,0.031,0.018,11.43,11.43,13,3.78,4.48,4.48,k,43.25,3.77,4,3,1,1700.31,468.74,5,12,12,5,42,0.46,0.464,22.85,1,2,4,0,5,1,0,0,0,0,72,2,0
comb,comb,comb (object),found_in_hair_salons,location,s,l,encyclopaedic,5,30,5,10,5,1,D,1,1,0,0,20,2.54,4.48,4.48,k,43.25,3.77,4,3,1,1700.31,468.74,5,12,12,5,42,0.46,0.464,22.85,1,2,4,0,5,1,0,0,0,0,72,2,0
comb,comb,comb (object),used_by_humans,participant,s,p,function,5,30,5,10,5,1,D,1,1,0,0,14,4.19,4.48,4.48,k,43.25,3.77,4,3,1,1700.31,468.74,5,12,12,5,42,0.46,0.464,22.85,1,2,4,0,5,1,0,0,0,0,72,2,0
comb,comb,comb (object),used_for_styling,function,s,f,function,5,30,5,10,5,1,D,1,1,0,0,16,3.66,4.48,4.48,k,43.25,3.77,4,3,1,1700.31,468.74,5,12,12,5,42,0.46,0.464,22.85,1,2,4,0,5,1,0,0,0,0,72,2,0
cookie,cookie,cookie,tastes_sweet,internal_surface_property,e,si,taste,24,43,16.744,1,353.421,29,ND,0.034,0.047,70.06,50.15,12,5.9,5.14,4.91,k,488.56,6.19,6,4,2,703.76,156.03,3,13,9,3,33,0.355,0.365,204.54,6,17,1,0,3,0,0,3,0,0,78,2,4
cookie,cookie,cookie,chocolate_flavored,internal_surface_property,e,si,taste,23,43,16.047,2,77.54,6,ND,0.167,0.207,98.05,47.91,18,5.83,5.14,4.91,k,488.56,6.19,6,4,2,703.76,156.03,3,13,9,3,33,0.355,0.365,204.54,6,17,1,0,3,0,0,3,0,0,78,2,4
cookie,cookie,cookie,eaten_by_baking,action,s,a,function,20,43,13.953,3,87.206,9,ND,0.111,0.16,50.06,30.75,15,3.58,5.14,4.91,k,488.56,6.19,6,4,2,703.76,156.03,3,13,9,3,33,0.355,0.365,204.54,6,17,1,0,3,0,0,3,0,0,78,2,4
cookie,cookie,cookie,a_dessert,superordinate,c,h,taxonomic,18,43,12.558,4,NA,7,ND,0.143,NA,112.79,0,9,5.26,5.14,4.91,k,488.56,6.19,6,4,2,703.76,156.03,3,13,9,3,33,0.355,0.365,204.54,6,17,1,0,3,0,0,3,0,0,78,2,4
cookie,cookie,cookie,is_round,external_surface_property,e,se,visual-form_and_surface,13,43,9.07,5,442.811,41,ND,0.024,0.02,0,0,8,5.68,5.14,4.91,k,488.56,6.19,6,4,2,703.76,156.03,3,13,9,3,33,0.355,0.365,204.54,6,17,1,0,3,0,0,3,0,0,78,2,4
cookie,cookie,cookie,eg_-_sugar_cookie,subordinate,c,l,taxonomic,12,43,8.372,6,NA,1,D,1,NA,0,0,17,5.28,5.14,4.91,k,488.56,6.19,6,4,2,703.76,156.03,3,13,9,3,33,0.355,0.365,204.54,6,17,1,0,3,0,0,3,0,0,78,2,4
cookie,cookie,cookie,a_snack,superordinate,c,h,taxonomic,11,43,7.674,7,NA,9,ND,0.111,NA,34.84,0,7,6.25,5.14,4.91,k,488.56,6.19,6,4,2,703.76,156.03,3,13,9,3,33,0.355,0.365,204.54,6,17,1,0,3,0,0,3,0,0,78,2,4
cookie,cookie,cookie,a_food,superordinate,c,h,taxonomic,9,43,6.279,8,NA,26,ND,0.038,NA,37.15,0,6,5.88,5.14,4.91,k,488.56,6.19,6,4,2,703.76,156.03,3,13,9,3,33,0.355,0.365,204.54,6,17,1,0,3,0,0,3,0,0,78,2,4
cookie,cookie,cookie,eaten_with_milk,associated_entity,s,e,encyclopaedic,9,43,6.279,8,6.279,1,D,1,1,0,0,15,5.53,5.14,4.91,k,488.56,6.19,6,4,2,703.76,156.03,3,13,9,3,33,0.355,0.365,204.54,6,17,1,0,3,0,0,3,0,0,78,2,4
cookie,cookie,cookie,made_with_flour,made_of,e,m,encyclopaedic,9,43,6.279,8,18.3,3,ND,0.333,0.343,49.95,23.69,15,3.31,5.14,4.91,k,488.56,6.19,6,4,2,703.76,156.03,3,13,9,3,33,0.355,0.365,204.54,6,17,1,0,3,0,0,3,0,0,78,2,4
cookie,cookie,cookie,tastes_good,internal_surface_property,e,si,taste,9,43,6.279,8,254.754,36,ND,0.028,0.025,85.15,52.04,11,6.3,5.14,4.91,k,488.56,6.19,6,4,2,703.76,156.03,3,13,9,3,33,0.355,0.365,204.54,6,17,1,0,3,0,0,3,0,0,78,2,4
cookie,cookie,cookie,has_chocolate_chips,internal_component,e,ci,visual-form_and_surface,8,43,5.581,12,11.474,2,D,0.5,0.486,0,0,19,4.71,5.14,4.91,k,488.56,6.19,6,4,2,703.76,156.03,3,13,9,3,33,0.355,0.365,204.54,6,17,1,0,3,0,0,3,0,0,78,2,4
cookie,cookie,cookie,has_nuts,internal_component,e,ci,visual-form_and_surface,8,43,5.581,12,5.581,1,D,1,1,0,0,8,3.34,5.14,4.91,k,488.56,6.19,6,4,2,703.76,156.03,3,13,9,3,33,0.355,0.365,204.54,6,17,1,0,3,0,0,3,0,0,78,2,4
corn,corn,corn,is_yellow,external_surface_property,e,se,visual-colour,23,30,23,1,168.713,14,ND,0.071,0.136,8.2,8.2,9,5.92,4.19,4.1,k,213.22,5.36,4,3,1,2298.73,121.11,10,13,12,8,67,0.569,0.606,16.41,1,2,3,0,5,1,0,1,0,0,91,2,1
corn,corn,corn,grows_in_fields,location,s,l,encyclopaedic,16,30,16,2,21,2,D,0.5,0.762,0,0,15,4.31,4.19,4.1,k,213.22,5.36,4,3,1,2298.73,121.11,10,13,12,8,67,0.569,0.606,16.41,1,2,3,0,5,1,0,1,0,0,91,2,1
corn,corn,corn,a_vegetable,superordinate,c,h,taxonomic,14,30,14,3,NA,8,ND,0.125,NA,6.76,0,11,5.27,4.19,4.1,k,213.22,5.36,4,3,1,2298.73,121.11,10,13,12,8,67,0.569,0.606,16.41,1,2,3,0,5,1,0,1,0,0,91,2,1
corn,corn,corn,comes_on_cobs,external_surface_property,e,se,visual-form_and_surface,12,30,12,4,12,1,D,1,1,0,0,13,3.66,4.19,4.1,k,213.22,5.36,4,3,1,2298.73,121.11,10,13,12,8,67,0.569,0.606,16.41,1,2,3,0,5,1,0,1,0,0,91,2,1
corn,corn,corn,eaten_as_popcorn,function,s,f,function,11,30,11,5,11,1,D,1,1,0,0,16,3.4,4.19,4.1,k,213.22,5.36,4,3,1,2298.73,121.11,10,13,12,8,67,0.569,0.606,16.41,1,2,3,0,5,1,0,1,0,0,91,2,1
corn,corn,corn,has_kernels,external_component,e,ce,visual-form_and_surface,11,30,11,5,17.8,2,D,0.5,0.618,0,0,11,2.95,4.19,4.1,k,213.22,5.36,4,3,1,2298.73,121.11,10,13,12,8,67,0.569,0.606,16.41,1,2,3,0,5,1,0,1,0,0,91,2,1
corn,corn,corn,has_stalks,external_component,e,ce,visual-form_and_surface,9,30,9,7,9,1,D,1,1,0,0,10,3.03,4.19,4.1,k,213.22,5.36,4,3,1,2298.73,121.11,10,13,12,8,67,0.569,0.606,16.41,1,2,3,0,5,1,0,1,0,0,91,2,1
corn,corn,corn,is_edible,function,s,f,function,9,30,9,7,326.347,38,ND,0.026,0.028,14.97,8.2,9,5.55,4.19,4.1,k,213.22,5.36,4,3,1,2298.73,121.11,10,13,12,8,67,0.569,0.606,16.41,1,2,3,0,5,1,0,1,0,0,91,2,1
corn,corn,corn,eaten_with_butter,associated_entity,s,e,encyclopaedic,8,30,8,9,14,2,D,0.5,0.571,0,0,17,3.83,4.19,4.1,k,213.22,5.36,4,3,1,2298.73,121.11,10,13,12,8,67,0.569,0.606,16.41,1,2,3,0,5,1,0,1,0,0,91,2,1
corn,corn,corn,has_ears,external_component,e,ce,visual-form_and_surface,7,30,7,10,49.503,5,ND,0.2,0.141,0,0,8,5.55,4.19,4.1,k,213.22,5.36,4,3,1,2298.73,121.11,10,13,12,8,67,0.569,0.606,16.41,1,2,3,0,5,1,0,1,0,0,91,2,1
corn,corn,corn,has_husks,external_component,e,ce,visual-form_and_surface,7,30,7,10,7,1,D,1,1,0,0,9,2.64,4.19,4.1,k,213.22,5.36,4,3,1,2298.73,121.11,10,13,12,8,67,0.569,0.606,16.41,1,2,3,0,5,1,0,1,0,0,91,2,1
corn,corn,corn,is_harvested,action,s,a,function,5,30,5,12,5,1,D,1,1,0,0,12,2.51,4.19,4.1,k,213.22,5.36,4,3,1,2298.73,121.11,10,13,12,8,67,0.569,0.606,16.41,1,2,3,0,5,1,0,1,0,0,91,2,1
corn,corn,corn,tastes_sweet,internal_surface_property,e,si,taste,5,30,5,12,353.421,29,ND,0.034,0.014,0,0,12,5.9,4.19,4.1,k,213.22,5.36,4,3,1,2298.73,121.11,10,13,12,8,67,0.569,0.606,16.41,1,2,3,0,5,1,0,1,0,0,91,2,1
couch,couch,couch,used_by_sitting_on,action,s,a,function,25,30,25,1,124.07900000000001,7,ND,0.143,0.201,197.26,151.86,18,5.45,4.42,4.4,k,516.58,6.25,5,3,1,3910.02,776.27,6,20,19,5,26,0.329,0.314,1261.48,26,15,6,0,7,0,0,0,0,3,200,3,1
couch,couch,couch,found_in_living_rooms,location,s,l,encyclopaedic,19,30,19,2,39,2,D,0.5,0.487,0,0,21,4.89,4.42,4.4,k,516.58,6.25,5,3,1,3910.02,776.27,6,20,19,5,26,0.329,0.314,1261.48,26,15,6,0,7,0,0,0,0,3,200,3,1
couch,couch,couch,has_cushions,external_component,e,ce,visual-form_and_surface,18,30,18,3,32,2,D,0.5,0.562,0,0,12,4.91,4.42,4.4,k,516.58,6.25,5,3,1,3910.02,776.27,6,20,19,5,26,0.329,0.314,1261.48,26,15,6,0,7,0,0,0,0,3,200,3,1
couch,couch,couch,is_comfortable,evaluation,i,e,tactile,18,30,18,3,143.048,12,ND,0.083,0.126,206.23,168.49,14,4.71,4.42,4.4,k,516.58,6.25,5,3,1,3910.02,776.27,6,20,19,5,26,0.329,0.314,1261.48,26,15,6,0,7,0,0,0,0,3,200,3,1
couch,couch,couch,furniture,superordinate,c,h,taxonomic,17,30,17,5,NA,7,ND,0.143,NA,295.76,0,9,4.76,4.42,4.4,k,516.58,6.25,5,3,1,3910.02,776.27,6,20,19,5,26,0.329,0.314,1261.48,26,15,6,0,7,0,0,0,0,3,200,3,1
couch,couch,couch,is_soft,external_surface_property,e,se,tactile,11,30,11,6,298.233,31,ND,0.032,0.037,49.2,49.2,7,5.77,4.42,4.4,k,516.58,6.25,5,3,1,3910.02,776.27,6,20,19,5,26,0.329,0.314,1261.48,26,15,6,0,7,0,0,0,0,3,200,3,1
couch,couch,couch,has_armrests,external_component,e,ce,visual-form_and_surface,9,30,9,7,26,3,ND,0.333,0.346,280.76,208.7,12,2.73,4.42,4.4,k,516.58,6.25,5,3,1,3910.02,776.27,6,20,19,5,26,0.329,0.314,1261.48,26,15,6,0,7,0,0,0,0,3,200,3,1
couch,couch,couch,has_legs,external_component,e,ce,visual-form_and_surface,9,30,9,7,235.679,21,ND,0.048,0.038,115.94,102.48,8,6.22,4.42,4.4,k,516.58,6.25,5,3,1,3910.02,776.27,6,20,19,5,26,0.329,0.314,1261.48,26,15,6,0,7,0,0,0,0,3,200,3,1
